1.062,0.152,1.242,2.716
0.847,2.565,1.559,0.564
3.664,0.814,1.451,0.151
2.235,0.600,1.363,1.080
2.588,1.876,1.555,0.124
3.228,0.701,1.358,0.453
1.534,0.357,1.198,2.121
1.595,0.747,1.563,1.327
2.570,0.697,1.108,1.094
1.172,1.040,1.989,1.140
0.215,1.450,2.462,1.174
1.919,0.830,1.582,1.037
0.683,1.429,1.948,1.306
0.097,1.253,1.026,2.956
0.714,2.377,1.864,0.521
0.925,1.939,1.226,1.123
2.358,1.100,2.697,0.064
1.329,2.325,1.574,0.441
0.534,1.312,1.275,2.007
0.092,2.254,0.836,2.090
1.407,0.978,1.893,0.985
1.836,2.851,0.779,0.212
0.889,1.256,1.412,1.594
1.271,1.306,1.778,0.972
0.495,1.909,1.563,1.262
2.320,1.877,1.124,0.400
0.276,1.052,1.295,2.578
1.136,1.447,0.875,1.851
0.033,2.988,1.328,2.064
0.418,2.359,0.920,2.059
1.390,0.931,1.428,1.456
0.244,1.844,2.292,1.817
3.744,0.961,1.356,0.747
2.773,1.012,0.418,1.240
1.390,2.225,1.762,1.555
3.546,0.907,0.801,0.972
2.602,0.766,1.086,0.892
0.890,1.815,0.532,2.295
3.277,0.955,0.362,1.189
1.552,0.378,1.921,1.933
0.851,1.512,1.504,1.413
1.988,0.228,1.362,2.332
1.176,0.612,1.996,1.814
0.451,1.546,0.827,2.392
0.117,2.940,0.878,2.358
1.339,1.853,0.670,1.602
2.227,0.415,2.831,1.601
1.687,2.125,0.674,1.857
1.053,1.939,1.438,0.900
0.281,2.308,0.522,2.039
1.400,0.776,1.857,1.525
1.657,3.052,0.101,1.255
1.249,1.683,1.571,0.904
0.464,2.183,0.766,2.429
1.075,0.779,1.835,1.639
2.294,1.606,0.197,2.365
0.745,1.787,1.260,1.458
0.773,2.413,0.327,2.054
3.154,1.447,0.175,1.101
1.430,1.180,0.955,1.847
2.020,2.422,0.104,1.419
1.111,1.425,1.202,1.502
1.888,3.073,0.032,1.104
1.767,1.591,0.417,1.862
1.915,1.884,0.298,1.607
0.505,1.471,0.859,2.317
0.070,1.301,1.133,4.595
2.307,0.760,0.700,3.471
0.778,0.155,1.084,4.607
1.494,1.508,1.491,2.828
0.323,0.015,0.406,5.427
1.768,2.534,1.605,1.087
0.736,0.466,0.950,4.992
0.317,0.124,0.302,6.221
0.510,0.015,0.359,6.165
0.260,0.358,5.390,0.038
0.848,2.528,1.183,0.833
0.355,0.671,0.129,4.761
0.085,3.592,1.127,1.675
0.091,0.628,0.582,5.350
0.516,0.601,4.325,0.327
0.194,1.959,1.310,3.261
4.601,0.448,0.889,0.615
1.763,0.330,0.065,3.916
2.936,1.839,1.039,0.982
3.373,0.352,1.050,1.635
1.698,0.256,3.838,0.153
0.538,1.245,0.466,3.888
3.309,0.496,0.271,1.930
1.267,0.299,1.854,2.695
0.482,0.694,0.361,4.154
2.249,0.188,1.161,2.638
0.557,0.455,2.089,2.892
0.427,0.867,3.451,0.810
0.173,2.618,0.907,2.969
0.754,1.113,0.049,4.181
2.797,0.799,2.559,0.518
1.062,1.768,1.466,2.331
0.799,1.395,0.240,4.437
0.555,1.061,4.253,0.109
0.135,0.620,4.268,0.514
1.157,0.035,1.129,3.805
1.384,1.848,0.199,3.436
0.816,0.823,4.363,0.067
0.278,1.202,0.906,4.123
0.336,0.137,0.975,4.459
2.427,1.194,0.765,2.337
0.285,0.981,4.187,0.339
0.178,0.966,0.099,5.382
2.186,0.478,0.070,4.097
0.709,0.445,0.336,4.757
1.009,1.486,0.074,4.429
0.286,0.151,0.166,5.430
1.576,1.914,0.048,3.428
0.514,0.828,0.132,5.206
0.198,0.436,0.031,5.956
0.306,0.372,4.786,0.410
0.096,0.719,4.938,0.115
1.243,1.083,1.961,1.335
1.023,0.937,2.511,1.204
1.874,0.936,0.625,1.858
1.236,0.935,1.648,1.730
2.100,1.253,1.548,0.440
1.340,1.919,0.874,1.005
1.240,1.585,1.886,0.785
1.213,0.486,2.405,1.048
1.649,1.086,1.221,1.280
1.083,1.048,1.231,2.227
1.321,0.822,1.191,2.024
1.460,1.413,1.376,0.992
1.083,1.431,1.321,1.692
1.115,0.917,1.940,1.448
1.026,0.932,1.371,2.180
1.106,1.396,0.959,1.938
1.119,1.498,1.505,1.321
1.549,0.912,1.141,1.607
1.132,1.431,1.499,1.362
1.123,1.450,1.533,1.330
1.921,0.669,0.801,2.085
2.234,0.452,1.072,1.627
1.803,1.276,1.629,0.610
1.262,1.371,1.749,1.040
1.753,1.281,0.794,1.516
1.540,1.327,0.945,1.364
1.005,2.977,0.278,0.937
0.706,1.217,1.758,1.775
0.852,1.516,2.783,0.205
0.657,1.478,0.116,3.197
1.072,0.681,1.264,2.183
1.557,1.511,1.656,0.569
0.955,0.396,1.267,2.567
1.363,1.640,1.363,0.921
1.161,1.102,0.641,2.306
2.544,1.429,1.028,0.591
2.127,1.353,0.845,1.268
0.779,1.176,0.484,2.705
0.462,1.060,1.854,1.788
0.998,1.376,2.614,0.325
0.702,1.401,0.246,2.965
1.356,1.413,1.309,1.226
1.877,1.915,0.519,1.256
1.819,1.227,0.670,1.723
0.883,1.252,0.475,2.658
1.591,1.637,1.140,0.780
0.743,1.246,0.277,3.062
1.089,0.304,2.027,1.960
1.386,0.658,2.788,0.385
1.477,0.333,0.203,3.262
1.515,1.617,0.938,1.158
1.226,0.630,2.629,0.721
1.788,1.253,0.705,1.625
1.355,0.442,0.460,2.952
2.269,0.450,1.040,1.619
2.135,0.510,1.092,1.564
1.342,1.024,1.064,1.925
1.342,2.054,0.122,2.030
1.838,0.959,1.645,0.921
0.988,1.298,2.367,0.611
0.939,1.346,0.402,2.612
1.155,1.935,0.451,1.726
1.454,2.930,0.288,0.686
1.576,0.224,0.445,3.171
1.378,1.549,1.400,0.974
0.745,2.558,2.621,0.455
0.891,0.506,2.303,1.546
0.625,0.361,0.465,4.836
1.243,2.207,0.430,1.834
0.113,2.812,0.232,4.205
0.169,0.077,0.696,5.066
1.411,0.936,1.088,1.870
0.323,2.894,0.859,3.140
1.863,1.486,0.582,1.932
0.415,0.243,3.680,1.293
0.050,2.684,0.225,3.847
1.196,3.576,0.359,1.094
2.072,1.385,1.031,0.775
0.789,0.351,1.072,3.514
0.628,1.366,1.584,3.134
1.060,1.321,0.334,3.411
1.291,1.513,2.563,0.625
0.498,0.495,0.232,5.147
1.582,0.888,1.440,1.414
0.304,2.068,0.208,4.121
1.347,2.964,0.107,1.899
2.230,0.741,0.662,1.912
1.866,1.443,1.011,1.057
0.833,0.085,0.696,5.337
1.442,2.529,0.324,1.768
2.343,1.015,0.666,1.336
1.883,1.270,0.652,1.719
1.034,1.351,0.502,3.188
1.031,2.933,1.220,0.448
1.424,2.751,0.217,1.547
1.619,1.810,1.320,0.595
0.670,0.383,2.132,2.124
1.308,1.101,1.888,0.822
0.831,1.384,1.725,1.461
1.155,0.690,0.413,2.810
0.655,1.694,1.354,2.825
1.106,1.674,0.473,2.879
0.632,1.624,1.269,3.004
1.913,3.299,0.513,0.203
1.658,1.364,1.364,1.054
0.445,2.245,0.236,2.260
2.161,1.337,0.930,0.963
1.172,0.833,2.296,0.863
1.251,1.456,1.098,1.517
1.066,0.564,0.562,2.955
0.499,2.189,0.482,2.007
1.236,1.904,0.748,1.322
0.851,0.507,0.975,2.808
0.377,1.240,0.088,4.076
0.010,3.228,0.300,2.291
0.216,0.576,0.392,4.461
0.063,0.439,0.185,5.114
0.103,0.217,0.226,5.848
0.102,1.596,3.602,0.251
0.239,0.388,0.130,5.123
1.990,0.786,0.827,1.439
0.137,0.676,0.076,4.976
0.894,0.930,0.228,3.520
2.028,0.751,0.657,1.643
2.078,1.482,0.314,1.231
2.805,0.795,1.530,0.302
0.272,2.066,0.032,3.621
0.413,3.853,0.777,0.298
0.404,3.970,0.804,0.224
0.899,2.578,0.815,0.826
0.038,1.847,0.131,4.070
0.490,0.488,0.065,4.769
0.375,0.579,0.117,4.611
0.626,0.143,3.658,1.145
0.026,2.229,0.121,3.635
1.225,2.724,0.521,0.890
0.939,2.254,0.876,0.978
0.710,3.042,1.179,0.285
1.634,1.424,0.467,1.549
0.864,2.392,0.890,0.925
0.371,0.241,0.282,5.052
0.467,0.211,3.512,1.281
0.584,3.717,0.773,0.248
1.824,1.085,0.590,1.558
0.988,0.657,0.211,3.763
0.121,0.061,2.048,3.894
1.243,0.664,2.086,1.300
0.890,0.777,2.657,1.064
0.645,3.627,0.742,0.289
0.040,2.084,0.118,3.727
0.972,2.627,0.916,0.594
0.218,0.315,0.098,5.106
2.021,1.045,0.454,1.633
0.480,0.477,4.406,0.096
2.798,1.280,0.897,0.337
0.242,0.046,2.264,3.543
2.216,1.961,0.780,0.317
1.650,2.394,0.767,0.507
0.092,1.937,0.066,3.894
0.145,1.577,0.052,4.177
1.361,2.854,0.960,0.203
0.059,1.904,0.068,4.015
0.146,1.451,3.931,0.085
2.986,0.420,0.538,1.334
2.607,0.464,0.170,2.107
1.923,0.307,0.239,3.282
1.221,0.252,3.103,0.821
0.555,1.349,0.972,2.579
0.510,1.670,3.037,0.347
0.535,1.350,0.615,3.017
0.614,2.020,0.491,2.465
1.435,2.090,0.774,1.144
0.452,3.488,0.694,2.688
0.404,4.055,1.552,0.098
0.099,0.770,4.862,0.144
0.368,1.917,0.218,3.617
1.140,2.027,2.062,1.639
0.330,3.353,1.802,0.156
0.744,2.701,0.047,3.573
0.219,2.547,0.048,4.348
1.663,1.381,0.560,1.984
1.206,3.246,0.416,1.202
0.802,2.317,1.280,1.175
0.294,0.630,0.048,5.618
1.067,0.045,0.933,5.020
0.865,2.810,0.996,1.071
1.371,3.069,0.103,1.832
0.615,1.988,1.655,1.085
0.378,1.778,0.247,4.384
1.435,1.474,0.668,1.937
1.340,2.298,0.047,2.767
1.040,2.915,0.959,0.883
1.435,0.132,1.248,3.675
2.120,1.280,0.557,1.547
3.161,0.015,0.732,2.427
2.223,0.177,0.013,3.815
3.057,0.180,0.024,2.769
3.415,1.593,0.295,0.413
2.235,0.029,0.111,4.167
2.658,0.082,0.026,3.584
3.319,0.964,0.271,0.748
2.462,0.117,0.051,4.108
2.249,0.118,0.161,3.944
2.964,0.915,0.463,1.329
3.422,1.800,0.421,0.193
1.677,0.139,0.026,4.517
2.081,1.194,1.386,0.598
3.964,0.913,0.220,0.593
3.852,1.194,0.301,0.333
2.981,0.094,0.142,3.857
1.715,0.045,4.088,0.160
2.258,0.014,0.139,4.217
1.201,0.153,0.075,4.972
1.239,0.065,4.085,0.454
3.519,1.667,0.484,0.165
0.738,1.924,0.831,1.565
1.391,1.075,0.844,1.983
1.430,0.702,1.167,1.863
0.505,1.696,2.115,0.975
1.089,1.357,1.164,1.679
0.919,1.902,0.792,2.174
1.154,1.285,1.062,1.653
0.807,2.488,0.947,1.460
2.306,0.933,0.541,1.714
3.445,0.964,0.713,1.092
2.878,0.829,1.037,1.147
2.042,0.911,1.420,0.975
0.900,1.425,1.583,1.165
1.819,0.617,0.623,2.456
1.684,0.543,1.955,1.190
0.946,1.785,1.586,1.258
1.622,0.854,1.782,1.107
2.449,0.451,1.779,1.206
1.556,1.355,1.055,1.269
1.288,1.276,1.807,0.788
1.719,1.233,0.786,1.587
1.235,1.351,0.377,2.155
1.352,1.671,1.042,1.312
2.494,0.936,1.045,1.071
1.521,0.871,1.418,1.402
2.270,0.959,0.677,1.671
1.956,0.850,1.190,1.513
1.319,0.964,0.989,1.843
1.649,1.242,1.182,1.164
1.167,1.088,1.848,1.067
0.952,1.547,1.128,1.833
1.132,1.225,1.178,1.876
1.217,0.877,0.632,2.377
0.795,1.789,0.831,1.589
1.338,1.890,0.609,1.410
1.393,0.479,0.901,2.425
1.442,1.254,1.067,1.524
1.044,1.669,1.109,1.331
1.318,0.688,1.598,1.851
1.142,0.697,1.150,2.097
1.405,1.133,1.265,1.406
0.844,1.143,1.675,2.008
0.669,0.863,2.394,1.777
1.368,1.043,0.751,1.931
0.693,1.617,1.220,1.515
1.297,0.506,1.283,2.374
1.314,1.063,1.931,1.005
1.192,1.153,1.535,1.548
1.134,1.017,1.628,1.523
1.448,1.039,1.913,1.442
1.055,1.108,1.352,1.657
1.560,0.380,1.698,1.495
2.908,1.354,0.460,0.888
4.096,0.957,0.218,0.466
2.591,1.237,0.358,1.088
1.187,1.567,1.245,1.194
1.294,0.797,2.085,1.334
1.223,0.681,1.135,2.068
1.696,1.193,0.683,1.442
1.153,0.638,2.169,1.381
0.552,1.515,1.275,1.888
1.113,1.764,1.282,1.010
0.940,1.161,2.475,0.961
0.568,2.314,2.275,0.458
1.151,0.628,1.197,2.096
1.075,1.619,1.911,0.873
2.625,1.093,1.644,0.493
1.379,1.170,2.148,0.650
2.038,0.803,2.540,0.607
1.957,1.837,1.182,0.670
1.322,1.453,0.863,1.549
1.526,1.445,0.893,1.322
1.752,1.063,1.437,1.145
1.192,1.314,1.360,1.414
1.136,1.957,1.083,0.971
1.125,0.832,1.920,1.511
1.302,1.170,1.532,1.290
1.277,0.589,1.062,2.166
1.162,1.303,1.837,1.052
1.203,1.133,1.945,0.994
1.309,1.726,2.318,0.577
1.364,1.847,1.440,0.891
1.082,1.151,1.184,1.699
1.797,1.317,0.549,1.400
0.872,0.817,2.637,1.054
0.676,1.718,1.298,1.523
1.317,1.466,1.346,1.167
1.628,1.668,1.072,0.842
0.840,2.561,1.196,1.058
0.985,1.051,1.043,2.018
2.142,1.917,0.357,0.911
1.503,0.073,4.253,0.117
1.758,0.102,3.989,0.064
1.000,0.716,2.512,1.138
0.271,0.828,1.866,3.163
0.350,3.342,1.310,0.878
1.211,1.678,0.991,1.335
0.628,1.223,2.648,1.493
2.649,0.948,1.694,1.066
1.310,0.480,3.083,0.676
1.381,0.772,2.305,2.137
1.881,2.433,0.837,0.847
1.407,2.508,0.610,0.873
1.181,0.749,2.002,1.539
1.943,0.576,2.128,1.039
0.605,1.284,2.026,1.704
0.969,1.364,2.060,0.859
0.401,0.783,2.335,2.261
0.780,2.065,1.470,1.192
1.098,1.406,0.706,1.944
0.534,0.776,2.136,2.515
1.103,0.330,2.827,1.289
0.582,1.459,1.199,3.321
1.168,2.301,0.899,1.645
0.899,3.564,0.621,1.059
1.203,2.348,1.118,0.719
1.316,2.413,0.317,1.106
0.186,0.872,3.082,1.510
0.921,3.593,0.480,1.367
0.832,2.943,1.337,0.410
0.825,2.453,0.770,1.640
0.800,2.802,0.948,0.816
0.715,2.575,0.454,2.444
2.086,1.049,0.731,1.370
0.946,2.801,0.491,1.372
1.650,3.125,0.336,0.812
1.108,2.145,1.025,1.161
1.378,2.980,0.296,1.312
1.212,2.889,0.624,0.643
1.392,3.120,0.157,1.541
2.978,1.056,0.568,1.058
3.792,1.370,0.189,0.445
2.006,0.903,0.577,1.742
0.072,2.186,0.422,4.142
0.531,3.091,0.268,3.081
0.122,2.598,0.356,3.166
0.336,2.635,0.752,3.497
0.038,2.136,0.074,3.861
0.408,2.729,1.336,2.912
2.857,0.166,0.276,3.317
2.505,0.149,0.055,3.921
2.109,0.017,0.104,4.426
1.919,0.074,3.885,0.082
3.139,1.398,0.267,0.603
0.102,0.145,1.840,3.809
0.213,0.346,2.622,3.581
0.042,1.928,0.660,3.817
0.139,1.696,3.657,0.246
0.224,0.670,2.448,3.274
2.768,0.499,1.744,1.666
0.328,0.125,2.480,3.218
1.522,0.273,2.891,2.248
1.260,2.409,0.707,2.100
0.356,2.204,3.306,0.145
0.401,0.360,2.117,3.090
1.366,0.283,2.269,2.165
0.349,0.688,2.340,2.641
0.196,0.318,2.055,3.034
0.256,0.307,2.862,2.739
0.342,2.197,0.976,2.358
0.245,1.793,2.947,0.502
0.285,0.351,2.288,3.685
0.168,0.084,2.275,3.582
0.708,1.048,2.659,2.687
0.526,2.399,0.961,2.610
0.174,2.061,3.582,0.147
0.123,1.579,3.875,0.083
0.055,0.117,2.620,3.342
0.098,2.375,3.402,0.122
0.237,2.269,0.424,3.345
0.158,2.243,0.202,3.281
0.224,3.066,0.558,2.749
1.999,0.207,3.313,0.231
0.114,1.884,0.089,4.339
0.599,2.426,0.075,3.654
0.244,2.135,0.233,3.401
0.344,2.238,0.106,4.176
0.118,1.711,0.038,4.183
0.270,2.566,0.100,4.109
2.281,0.272,0.098,3.757
1.840,0.386,0.014,4.280
1.599,0.069,4.045,0.180
1.710,0.398,3.866,0.046
0.778,0.122,4.622,0.255
1.238,0.563,3.353,0.369
0.779,2.142,0.452,1.769
1.284,2.154,0.657,1.084
1.251,0.455,0.661,2.782
0.766,1.008,1.722,1.666
0.920,1.331,1.693,1.213
0.895,2.062,0.792,1.724
1.024,1.079,0.929,2.068
0.713,2.336,1.176,1.262
2.139,1.109,0.884,1.140
3.363,1.195,0.672,0.642
2.898,0.966,0.835,1.031
1.713,1.021,1.133,1.318
0.998,1.757,0.877,1.358
1.887,1.259,0.617,1.484
1.510,0.514,1.295,1.868
0.794,1.837,1.569,1.212
1.693,1.117,1.329,1.048
2.570,0.459,1.392,1.192
1.494,1.193,1.005,1.436
1.044,1.447,2.116,0.597
1.562,1.846,0.626,1.239
1.058,1.628,0.368,2.170
1.207,1.485,1.251,1.332
2.340,1.181,0.958,1.005
1.365,0.937,1.689,1.132
2.021,1.454,0.569,1.391
1.884,0.986,1.260,1.254
1.105,1.141,0.937,1.903
1.404,1.533,1.151,1.126
1.213,0.956,2.127,0.861
1.420,1.559,0.871,1.488
1.306,1.197,1.280,1.544
1.427,0.736,0.610,2.370
1.141,1.871,0.509,1.577
1.592,2.383,0.426,0.841
1.816,0.327,0.564,2.555
1.294,1.477,1.150,1.316
1.112,1.940,0.956,1.112
1.775,0.583,1.471,1.543
1.365,0.709,0.958,2.077
1.093,1.187,1.911,0.947
0.862,1.588,1.414,1.492
1.116,0.941,0.633,2.412
0.807,1.933,0.635,1.663
1.593,1.185,1.051,1.372
1.618,1.438,1.001,1.521
1.323,0.775,1.221,1.823
1.025,1.376,1.450,1.462
1.250,1.412,1.201,1.306
1.773,0.955,1.362,1.450
1.090,0.982,1.144,1.898
2.173,0.353,0.659,1.927
0.430,0.936,2.392,1.505
0.438,0.572,3.083,1.679
0.154,2.834,0.948,1.699
0.576,1.800,1.547,1.259
0.383,1.134,2.550,1.651
2.467,0.687,2.172,0.716
0.771,0.439,3.119,1.134
1.583,0.310,3.201,1.049
1.438,2.454,1.221,0.681
0.903,2.572,1.290,0.576
0.891,0.815,1.740,1.896
1.517,0.472,2.064,1.446
0.668,1.076,2.088,1.598
0.482,1.072,2.184,1.406
0.666,0.528,2.533,1.815
0.577,1.909,1.701,1.155
0.633,1.702,1.430,1.325
0.549,0.886,2.560,1.639
0.635,0.471,3.054,1.256
1.002,0.919,3.375,0.882
0.868,2.546,1.291,1.021
0.702,2.405,1.409,0.774
0.904,2.579,0.951,0.654
0.418,0.331,3.445,1.273
0.332,2.824,1.406,0.805
0.510,2.225,1.937,0.820
0.659,2.738,1.375,0.502
0.340,3.165,1.558,0.747
2.170,1.485,0.590,0.931
0.662,2.443,1.769,0.606
1.245,3.039,1.228,0.264
0.871,2.036,1.647,0.807
1.031,3.134,1.199,0.383
0.958,2.971,1.100,0.291
0.570,3.821,1.171,0.339
2.739,1.601,0.789,0.414
3.405,0.669,1.480,0.108
2.314,1.249,0.454,1.201
0.338,3.590,1.074,0.702
1.010,3.941,0.685,0.328
0.488,3.040,1.320,0.623
0.838,3.945,0.556,0.714
0.564,3.805,0.758,0.245
0.575,4.324,0.433,0.913
3.761,0.999,0.492,0.426
4.383,0.396,0.774,0.138
3.879,1.028,0.297,0.442
2.475,0.078,0.030,3.792
3.259,0.886,0.260,0.895
0.026,1.973,0.352,3.927
0.263,2.943,0.273,3.138
0.075,2.304,0.500,3.023
0.121,2.635,0.222,3.686
0.037,1.934,0.117,3.917
0.053,3.034,0.236,3.394
2.592,0.351,0.095,3.245
2.270,0.069,0.210,3.867
1.875,0.151,0.012,4.311
1.720,0.135,3.983,0.038
3.038,0.572,1.460,0.283
0.992,2.089,0.940,1.133
1.262,0.783,1.763,1.534
1.108,0.640,1.024,2.358
1.991,0.689,0.779,1.558
1.891,0.582,1.358,1.366
0.489,1.023,1.193,2.464
0.831,1.353,0.485,2.361
1.076,2.415,0.631,1.060
1.302,0.990,1.557,1.389
0.998,1.315,2.102,0.932
1.129,0.365,1.159,2.527
1.184,1.561,1.402,1.117
2.523,1.332,1.042,0.633
1.428,1.808,1.171,0.744
2.340,0.861,1.503,0.800
2.012,1.403,1.212,0.781
1.138,0.947,0.949,2.052
1.358,1.943,0.644,1.277
1.480,1.467,1.163,1.169
1.681,1.148,1.097,1.297
1.516,2.185,0.610,0.904
1.931,0.621,1.240,1.473
1.692,1.053,1.253,1.247
1.796,0.384,0.956,2.098
1.241,1.440,1.256,1.241
1.260,1.887,1.003,0.977
1.877,1.552,1.213,0.771
1.568,1.359,1.443,0.963
0.954,0.730,1.112,2.285
2.166,0.526,0.688,1.723
2.042,0.697,1.175,1.242
0.471,0.770,1.313,2.568
1.359,1.133,1.385,1.336
2.219,0.943,1.109,0.871
0.849,1.708,1.539,1.254
0.668,1.016,1.072,2.356
0.983,1.825,0.661,1.683
1.267,2.144,1.095,0.671
0.631,1.424,1.183,2.253
0.713,1.402,2.490,0.873
1.296,0.723,0.467,2.647
0.870,1.987,1.507,1.093
3.069,1.396,0.589,0.703
1.942,1.381,1.331,0.554
2.407,1.097,0.830,1.472
2.544,1.236,1.111,0.645
1.663,1.205,0.473,1.819
1.533,1.444,1.352,0.941
2.197,1.065,1.350,0.768
1.153,1.741,1.313,1.127
1.328,2.398,0.960,0.503
1.048,1.093,1.609,1.635
1.265,1.492,1.703,0.846
1.515,0.681,0.391,2.600
0.835,1.666,1.228,1.669
1.836,1.259,1.223,0.871
1.367,1.929,0.416,2.123
1.933,1.129,1.284,1.154
1.503,1.102,0.665,1.859
2.273,0.720,0.266,1.829
1.068,1.400,1.498,1.266
1.053,1.401,0.926,1.786
1.143,1.632,1.407,1.150
1.884,1.320,1.355,0.598
1.189,1.427,1.072,1.884
1.056,1.272,0.500,2.298
1.616,1.380,1.304,0.942
2.296,1.435,0.902,0.761
1.954,1.095,1.549,0.689
2.258,1.224,0.808,1.039
2.662,0.994,1.049,0.484
2.028,1.323,0.634,1.443
1.562,1.694,1.191,0.864
1.433,2.661,0.717,0.664
0.675,1.263,0.372,2.851
0.103,0.447,0.311,5.362
0.788,0.361,0.176,5.181
0.246,0.812,0.376,4.404
0.563,0.249,0.379,5.467
0.217,0.330,0.107,5.048
0.464,0.221,0.586,5.571
0.501,0.280,0.208,5.222
0.144,0.374,0.050,5.518
0.406,0.076,0.169,5.478
0.457,0.144,4.586,0.437
1.084,2.230,0.354,1.533
0.198,0.490,0.791,4.095
0.195,0.419,1.049,4.612
0.057,0.438,0.995,4.499
0.333,0.900,3.489,0.750
0.167,0.870,1.028,4.131
2.591,0.575,0.421,2.793
0.492,0.176,0.566,4.611
1.684,0.270,0.733,3.871
1.394,0.836,0.578,3.386
0.564,0.654,4.317,0.196
0.531,0.530,1.468,3.085
1.463,0.293,1.081,2.913
0.424,0.907,1.173,3.214
0.294,0.656,0.880,3.542
0.399,0.436,1.499,3.494
0.353,1.286,0.970,2.978
0.416,0.923,3.145,0.828
0.234,0.589,0.962,4.386
0.333,0.164,0.583,4.721
0.894,0.840,0.537,4.458
0.681,0.814,0.820,3.882
0.378,0.720,4.328,0.259
0.326,0.370,4.495,0.208
0.158,0.197,0.705,4.752
0.204,0.863,4.316,0.324
0.220,1.256,0.542,3.897
0.258,0.716,0.273,4.385
0.261,1.123,0.615,4.270
0.837,0.323,4.021,0.351
0.285,0.998,0.261,4.433
0.846,0.624,0.095,4.773
0.548,1.180,0.475,3.488
0.605,0.548,0.130,5.105
0.442,0.487,0.114,4.659
0.347,0.553,0.117,5.515
0.850,0.441,0.147,4.630
0.249,0.714,0.031,5.060
0.645,0.227,4.083,0.636
0.195,0.671,4.702,0.080
0.387,1.434,2.577,1.070
0.771,2.128,0.478,1.936
1.248,2.633,0.415,0.933
1.045,0.261,0.606,3.339
2.388,0.210,0.494,2.231
0.632,0.197,3.607,1.301
0.732,1.893,0.805,1.979
1.151,2.414,0.354,1.258
0.915,0.161,1.028,3.109
1.062,0.647,1.128,2.288
1.104,0.738,2.175,1.145
1.292,1.748,0.956,1.275
0.978,0.418,1.128,2.616
1.170,1.812,1.213,1.091
1.403,0.975,1.693,1.109
2.935,1.359,1.074,0.463
2.382,1.191,1.229,0.811
0.882,0.688,1.188,2.306
0.506,1.980,0.818,1.836
1.338,1.865,0.617,1.364
0.825,0.392,1.320,2.588
1.347,1.416,1.192,1.294
1.146,2.030,0.939,1.064
2.262,0.712,1.344,1.184
0.755,0.721,1.192,2.436
0.829,1.448,2.241,0.888
1.386,2.034,0.375,1.410
0.732,1.443,0.802,2.512
1.330,0.873,1.607,1.356
1.671,1.478,0.893,1.291
0.680,1.319,2.197,1.017
1.537,1.747,0.547,1.481
0.408,1.385,0.992,2.415
1.304,1.802,0.666,1.377
1.384,0.422,2.540,0.940
1.629,1.269,0.835,1.447
1.759,0.886,1.085,1.498
1.459,0.235,0.843,2.800
1.426,1.648,0.708,1.657
1.683,2.617,0.184,0.895
1.753,0.103,0.717,2.890
1.311,1.764,0.784,1.373
1.399,2.357,0.571,0.973
2.118,0.473,1.124,1.589
1.530,0.383,0.985,2.437
1.029,0.662,2.332,1.129
1.092,1.461,1.489,1.153
0.864,0.370,1.010,2.928
0.393,2.051,0.800,1.989
1.259,1.622,0.943,1.307
0.796,0.492,1.353,2.423
1.395,1.129,1.224,1.416
0.845,2.220,0.890,1.201
1.691,1.186,1.429,1.104
0.543,0.606,1.223,2.757
2.189,0.147,0.808,2.172
1.014,2.447,0.690,1.106
1.531,0.706,1.332,1.622
0.943,0.468,1.097,2.781
2.075,0.521,0.818,1.853
2.466,0.423,0.970,1.357
0.261,0.660,1.240,3.074
0.763,2.265,0.153,2.104
1.124,1.370,1.038,1.708
0.481,1.505,1.120,2.506
1.296,0.725,0.967,2.132
1.212,1.299,0.589,2.069
1.367,1.385,1.562,0.898
0.453,1.422,1.057,2.950
1.272,0.968,0.577,2.303
0.522,2.360,1.131,1.844
2.172,1.276,0.982,0.946
2.602,0.924,1.075,2.032
3.097,1.162,0.849,0.944
1.761,1.121,0.778,1.587
0.829,2.093,0.324,1.879
1.846,0.965,1.042,1.518
1.709,0.859,1.151,1.531
0.980,2.014,1.155,1.425
1.835,1.461,1.227,0.755
2.491,0.731,0.790,1.979
1.420,1.061,0.602,2.109
1.140,1.347,2.368,0.384
1.259,1.001,0.837,2.247
0.926,1.305,0.190,2.837
1.377,1.714,1.048,1.219
2.573,1.014,1.095,0.991
1.263,1.189,2.187,0.586
2.205,0.918,0.740,1.752
2.158,1.034,1.415,0.909
0.878,1.218,0.423,2.657
1.356,1.091,1.213,1.617
1.191,0.948,2.390,0.669
1.019,1.114,1.029,2.509
1.133,1.384,1.599,1.324
1.264,0.578,0.375,2.954
1.075,2.124,0.163,1.991
1.396,2.300,0.622,0.905
1.511,0.349,0.403,2.946
1.500,1.297,1.402,1.079
1.288,2.438,1.010,0.502
1.164,0.791,1.556,1.920
1.347,0.720,0.349,2.819
1.268,1.223,1.527,1.159
0.221,0.616,1.476,3.640
0.774,1.411,1.320,1.998
1.222,0.913,0.625,2.320
0.636,2.180,0.289,2.040
1.002,1.138,1.411,1.894
1.250,1.212,1.536,1.273
0.929,1.351,1.158,2.078
1.424,1.450,1.334,1.039
1.234,1.270,0.558,2.997
1.098,1.142,0.721,2.195
2.305,0.364,0.310,2.183
1.335,2.052,1.132,0.680
0.815,1.009,0.801,2.942
1.198,0.873,0.389,2.709
2.300,0.667,0.250,1.998
1.449,0.974,1.345,1.493
